Ticker,Exchange Country
RCU.si,SG Exchange
5UL.si,SG Exchange
53W.si,SG Exchange
1D3.si,SG Exchange
X5N.si,SG Exchange
1R6.si,SG Exchange
8AZ.si,SG Exchange
9QX.si,SG Exchange
CJN.si,SG Exchange
BTP.si,SG Exchange
B58.si,SG Exchange
KJ5.si,SG Exchange
BEZ.si,SG Exchange
BQN.si,SG Exchange
BMGU.si,SG Exchange
B28.si,SG Exchange
F9D.si,SG Exchange
BEC.si,SG Exchange
B69.si,SG Exchange
9I7.si,SG Exchange
AWC.si,SG Exchange
B61.si,SG Exchange
BTE.si,SG Exchange
BAC.si,SG Exchange
9CI.si,SG Exchange
A17U.si,SG Exchange
HMN.si,SG Exchange
AU8U.si,SG Exchange
CY6U.si,SG Exchange
C38U.si,SG Exchange
AWV.si,SG Exchange
C04.si,SG Exchange
J85.si,SG Exchange
8C8U.si,SG Exchange
OU8.si,SG Exchange
5EB.si,SG Exchange
C13.si,SG Exchange
YSV.si,SG Exchange
5NV.si,SG Exchange
C05.si,SG Exchange
G92.si,SG Exchange
QES.si,SG Exchange
42E.si,SG Exchange
C33.si,SG Exchange
C09.si,SG Exchange
1H3.si,SG Exchange
5TP.si,SG Exchange
C52.si,SG Exchange
P8A.si,SG Exchange
C41.si,SG Exchange
F83.si,SG Exchange
C76.si,SG Exchange
TCU.si,SG Exchange
C06.si,SG Exchange
DHLU.si,SG Exchange
BLR.si,SG Exchange
CEDU.si,SG Exchange
BKW.si,SG Exchange
D05.si,SG Exchange
P34.si,SG Exchange
UZF.si,SG Exchange
DCRU.si,SG Exchange
BAI.si,SG Exchange
GRQ.si,SG Exchange
5SO.si,SG Exchange
5CT.si,SG Exchange
5HG.si,SG Exchange
8YY.si,SG Exchange
42Z.si,SG Exchange
MXNU.si,SG Exchange
BIX.si,SG Exchange
R14.si,SG Exchange
S44.si,SG Exchange
BQD.si,SG Exchange
L23.si,SG Exchange
5RC.si,SG Exchange
9A4U.si,SG Exchange
5G1.si,SG Exchange
ZKX.si,SG Exchange
F99.si,SG Exchange
5TJ.si,SG Exchange
Q5T.si,SG Exchange
O10.si,SG Exchange
BDU.si,SG Exchange
5F4.si,SG Exchange
AW9U.si,SG Exchange
EB5.si,SG Exchange
ADN.si,SG Exchange
F10.si,SG Exchange
F03.si,SG Exchange
J69U.si,SG Exchange
BUOU.si,SG Exchange
TQ5.si,SG Exchange
D8DU.si,SG Exchange
F13.si,SG Exchange
QS9.si,SG Exchange
5IG.si,SG Exchange
5VP.si,SG Exchange
G13.si,SG Exchange
RE4.si,SG Exchange
XJB.si,SG Exchange
B73.si,SG Exchange
E5H.si,SG Exchange
5PC.si,SG Exchange
GEH.si,SG Exchange
G20.si,SG Exchange
G50.si,SG Exchange
JLB.si,SG Exchange
S3N.si,SG Exchange
G07.si,SG Exchange
Y06.si,SG Exchange
BLU.si,SG Exchange
43A.si,SG Exchange
BDX.si,SG Exchange
41F.si,SG Exchange
F17.si,SG Exchange
5AI.si,SG Exchange
5VS.si,SG Exchange
H02.si,SG Exchange
1B1.si,SG Exchange
40B.si,SG Exchange
5OR.si,SG Exchange
5DP.si,SG Exchange
8A1.si,SG Exchange
BTG.si,SG Exchange
5GZ.si,SG Exchange
5JK.si,SG Exchange
1L2.si,SG Exchange
5PO.si,SG Exchange
AVX.si,SG Exchange
H13.si,SG Exchange
J2T.si,SG Exchange
H20.si,SG Exchange
H30.si,SG Exchange
CTO.si,SG Exchange
H22.si,SG Exchange
S41.si,SG Exchange
BBP.si,SG Exchange
5EV.si,SG Exchange
H18.si,SG Exchange
H12.si,SG Exchange
P7VU.si,SG Exchange
NS8U.si,SG Exchange
H15.si,SG Exchange
CHZ.si,SG Exchange
41B.si,SG Exchange
1J5.si,SG Exchange
AIY.si,SG Exchange
I49.si,SG Exchange
5JS.si,SG Exchange
ITS.si,SG Exchange
M14.si,SG Exchange
5GI.si,SG Exchange
KUO.si,SG Exchange
I06.si,SG Exchange
AZA.si,SG Exchange
42N.si,SG Exchange
8U7U.si,SG Exchange
UD1U.si,SG Exchange
I07.si,SG Exchange
40T.si,SG Exchange
5WF.si,SG Exchange
NXR.si,SG Exchange
42C.si,SG Exchange
J03.si,SG Exchange
5OI.si,SG Exchange
C07.si,SG Exchange
5PF.si,SG Exchange
BEW.si,SG Exchange
1J4.si,SG Exchange
C8R.si,SG Exchange
NHD.si,SG Exchange
42R.si,SG Exchange
1A0.si,SG Exchange
5TT.si,SG Exchange
A7RU.si,SG Exchange
CMOU.si,SG Exchange
BN4.si,SG Exchange
AJBU.si,SG Exchange
K71U.si,SG Exchange
K03.si,SG Exchange
5G2.si,SG Exchange
1D0.si,SG Exchange
5MZ.si,SG Exchange
BJZ.si,SG Exchange
K75.si,SG Exchange
5HV.si,SG Exchange
5I1.si,SG Exchange
5VC.si,SG Exchange
5OC.si,SG Exchange
ER0.si,SG Exchange
LS9.si,SG Exchange
JYEU.si,SG Exchange
Q0X.si,SG Exchange
41O.si,SG Exchange
BEI.si,SG Exchange
BFT.si,SG Exchange
BAZ.si,SG Exchange
D5IU.si,SG Exchange
PRH.si,SG Exchange
F1E.si,SG Exchange
ENV.si,SG Exchange
L19.si,SG Exchange
LCC.si,SG Exchange
5UA.si,SG Exchange
BTOU.si,SG Exchange
ME8U.si,SG Exchange
M44U.si,SG Exchange
N2IU.si,SG Exchange
5LY.si,SG Exchange
5OX.si,SG Exchange
M15.si,SG Exchange
Y3D.si,SG Exchange
Z4D.si,SG Exchange
OTX.si,SG Exchange
5DS.si,SG Exchange
SJY.si,SG Exchange
TWL.si,SG Exchange
5NF.si,SG Exchange
5DX.si,SG Exchange
9MT.si,SG Exchange
V3M.si,SG Exchange
L02.si,SG Exchange
M01.si,SG Exchange
MV4.si,SG Exchange
M11.si,SG Exchange
5DD.si,SG Exchange
CNE.si,SG Exchange
M03.si,SG Exchange
1B0.si,SG Exchange
5WJ.si,SG Exchange
1V3.si,SG Exchange
M05.si,SG Exchange
AWZ.si,SG Exchange
MF6.si,SG Exchange
F86.si,SG Exchange
G0I.si,SG Exchange
1MZ.si,SG Exchange
MZH.si,SG Exchange
5IF.si,SG Exchange
N01.si,SG Exchange
5QY.si,SG Exchange
CJLU.si,SG Exchange
N08.si,SG Exchange
5FX.si,SG Exchange
NPL.si,SG Exchange
N32.si,SG Exchange
SEJ.si,SG Exchange
MR7.si,SG Exchange
N02.si,SG Exchange
NTDU.si,SG Exchange
O39.si,SG Exchange
1B6.si,SG Exchange
KUX.si,SG Exchange
5CF.si,SG Exchange
VC2.si,SG Exchange
5ML.si,SG Exchange
1H2.si,SG Exchange
5SY.si,SG Exchange
O08.si,SG Exchange
OTS.si,SG Exchange
LJ3.si,SG Exchange
5WA.si,SG Exchange
TS0U.si,SG Exchange
RQ1.si,SG Exchange
5UX.si,SG Exchange
TVV.si,SG Exchange
P15.si,SG Exchange
RXS.si,SG Exchange
P52.si,SG Exchange
O9E.si,SG Exchange
C2PU.si,SG Exchange
UUK.si,SG Exchange
PCT.si,SG Exchange
BTM.si,SG Exchange
BFK.si,SG Exchange
BDA.si,SG Exchange
5BI.si,SG Exchange
5AE.si,SG Exchange
BCY.si,SG Exchange
OXMU.si,SG Exchange
OYY.si,SG Exchange
5HH.si,SG Exchange
PPC.si,SG Exchange
DM0.si,SG Exchange
QC7.si,SG Exchange
Q01.si,SG Exchange
BCV.si,SG Exchange
V8Y.si,SG Exchange
NR7.si,SG Exchange
BSL.si,SG Exchange
NEX.si,SG Exchange
I11.si,SG Exchange
V7R.si,SG Exchange
5WH.si,SG Exchange
T13.si,SG Exchange
5G4.si,SG Exchange
AP4.si,SG Exchange
M1GU.si,SG Exchange
5DO.si,SG Exchange
FQ7.si,SG Exchange
9G2.si,SG Exchange
E6R.si,SG Exchange
S56.si,SG Exchange
1E3.si,SG Exchange
BRD.si,SG Exchange
CRPU.si,SG Exchange
S58.si,SG Exchange
S61.si,SG Exchange
5E2.si,SG Exchange
43B.si,SG Exchange
U96.si,SG Exchange
S69.si,SG Exchange
5EW.si,SG Exchange
S68.si,SG Exchange
SES.si,SG Exchange
SGR.si,SG Exchange
OV8.si,SG Exchange
1F0.si,SG Exchange
C6L.si,SG Exchange
S59.si,SG Exchange
BHK.si,SG Exchange
URR.si,SG Exchange
BKA.si,SG Exchange
S35.si,SG Exchange
FRQ.si,SG Exchange
U06.si,SG Exchange
5IC.si,SG Exchange
S08.si,SG Exchange
S19.si,SG Exchange
Z74.si,SG Exchange
Z77.si,SG Exchange
5LE.si,SG Exchange
XZB.si,SG Exchange
V5Q.si,SG Exchange
5MD.si,SG Exchange
5KI.si,SG Exchange
A33.si,SG Exchange
9VW.si,SG Exchange
S23.si,SG Exchange
S63.si,SG Exchange
H07.si,SG Exchange
S29.si,SG Exchange
P40U.si,SG Exchange
CC3.si,SG Exchange
SET.si,SG Exchange
SEB.si,SG Exchange
S85.si,SG Exchange
S20.si,SG Exchange
AAJ.si,SG Exchange
S71.si,SG Exchange
BKZ.si,SG Exchange
T82U.si,SG Exchange
BHU.si,SG Exchange
42L.si,SG Exchange
T12.si,SG Exchange
5OQ.si,SG Exchange
T41.si,SG Exchange
AWI.si,SG Exchange
E27.si,SG Exchange
AGS.si,SG Exchange
A50.si,SG Exchange
T55.si,SG Exchange
BFI.si,SG Exchange
BQM.si,SG Exchange
42F.si,SG Exchange
BCZ.si,SG Exchange
5AB.si,SG Exchange
5G9.si,SG Exchange
KUH.si,SG Exchange
T24.si,SG Exchange
BFU.si,SG Exchange
8K7.si,SG Exchange
CHJ.si,SG Exchange
1F2.si,SG Exchange
ZB9.si,SG Exchange
1D1.si,SG Exchange
U11.si,SG Exchange
U10.si,SG Exchange
U13.si,SG Exchange
U14.si,SG Exchange
ODBU.si,SG Exchange
V2Y.si,SG Exchange
WPC.si,SG Exchange
T6I.si,SG Exchange
43E.si,SG Exchange
V03.si,SG Exchange
BIP.si,SG Exchange
BJD.si,SG Exchange
WJP.si,SG Exchange
VIN.si,SG Exchange
OMK.si,SG Exchange
E3B.si,SG Exchange
F34.si,SG Exchange
5F7.si,SG Exchange
W05.si,SG Exchange
WKS.si,SG Exchange
1A1.si,SG Exchange
BQF.si,SG Exchange
1F1.si,SG Exchange
Z25.si,SG Exchange
Y03.si,SG Exchange
